flag_gems.ops.mul.mul, [shape info]: A=(16384, 1), B=(16384, 2048), [count]: 3080
flag_gems.ops.mul.mul, [shape info]: A=(496, 1), B=(496, 2048), [count]: 320
flag_gems.ops.mul.mul, [shape info]: A=(512, 1), B=(512, 2048), [count]: 320
flag_gems.ops.mul.mul, [shape info]: A=(1, 1), B=(1, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(104, 1), B=(104, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(112, 1), B=(112, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(120, 1), B=(120, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(128, 1), B=(128, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(136, 1), B=(136, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(144, 1), B=(144, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(152, 1), B=(152, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(16, 1), B=(16, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(160, 1), B=(160, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(168, 1), B=(168, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(176, 1), B=(176, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(184, 1), B=(184, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(192, 1), B=(192, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(2, 1), B=(2, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(200, 1), B=(200, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(208, 1), B=(208, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(216, 1), B=(216, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(224, 1), B=(224, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(232, 1), B=(232, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(24, 1), B=(24, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(240, 1), B=(240, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(248, 1), B=(248, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(256, 1), B=(256, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(272, 1), B=(272, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(288, 1), B=(288, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(304, 1), B=(304, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(32, 1), B=(32, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(320, 1), B=(320, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(336, 1), B=(336, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(352, 1), B=(352, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(368, 1), B=(368, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(384, 1), B=(384, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(4, 1), B=(4, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(40, 1), B=(40, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(400, 1), B=(400, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(416, 1), B=(416, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(432, 1), B=(432, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(448, 1), B=(448, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(464, 1), B=(464, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(48, 1), B=(48, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(480, 1), B=(480, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(56, 1), B=(56, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(64, 1), B=(64, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(72, 1), B=(72, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(8, 1), B=(8, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(80, 1), B=(80, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(88, 1), B=(88, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(96, 1), B=(96, 2048), [count]: 160
flag_gems.ops.mul.mul, [shape info]: A=(13421, 1), B=(13421, 2048), [count]: 120
flag_gems.ops.mul.mul, [shape info]: A=(4108, 1), B=(4108, 2048), [count]: 120
flag_gems.ops.mul.mul, [shape info]: A=(1, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(128, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(16, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(2, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(256, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(32, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(4, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(512, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(64, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(8, 2048), B=scalar, [count]: 80
flag_gems.ops.mul.mul, [shape info]: A=(13422, 1), B=(13422, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(2048, 1), B=(2048, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(4106, 1), B=(4106, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(4107, 1), B=(4107, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(4109, 1), B=(4109, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(9331, 1), B=(9331, 2048), [count]: 40
flag_gems.ops.mul.mul, [shape info]: A=(1048576, 1), B=(1, 32), [count]: 1
flag_gems.ops.mul.mul, [shape info]: A=(18,), B=scalar, [count]: 1
flag_gems.ops.mul.mul, [shape info]: A=(32,), B=scalar, [count]: 1
flag_gems.ops.mul.mul, [shape info]: A=(8192, 1), B=(1, 18), [count]: 1
# TP=1 (tensor_parallel_size=1)
flag_gems.ops.fused_moe.fused_moe, [shape info]: [16384, 256, 1024, 2048, 8](num_tokens,E,N,K,top_k_num), [count]: 3080
flag_gems.ops.fused_moe.fused_moe, [shape info]: [64, 256, 256, 2048, 8](num_tokens,E,N,K,top_k_num), [count]: 160
flag_gems.ops.fused_moe.fused_moe, [shape info]: [72, 256, 256, 2048, 8](num_tokens,E,N,K,top_k_num), [count]: 160
flag_gems.ops.fused_moe.fused_moe, [shape info]: [8, 256, 256, 2048, 8](num_tokens,E,N,K,top_k_num), [count]: 160
flag_gems.ops.fused_moe.fused_moe, [shape info]: [80, 256, 256, 2048, 8](num_tokens,E,N,K,top_k_num), [count]: 160
flag_gems.ops.fused_moe.fused_moe, [shape info]: [88, 256, 256, 2048, 8](num_tokens,E,N,K,top_k_num), [count]: 160
flag_gems.ops.fused_moe.fused_moe, [shape info]: [96, 256, 256, 2048, 8](num_tokens,E,N,K,top_k_num), [count]: 160
flag_gems.ops.fused_moe.fused_moe, [shape info]: [13422, 256, 256, 2048, 8](num_tokens,E,N,K,top_k_num), [count]: 40
flag_gems.ops.fused_moe.fused_moe, [shape info]: [2048, 256, 256, 2048, 8](num_tokens,E,N,K,top_k_num), [count]: 40
flag_gems.ops.fused_moe.fused_moe, [shape info]: [4107, 256, 256, 2048, 8](num_tokens,E,N,K,top_k_num), [count]: 40

flag_gems.ops.mm.gemv_mm, [shape info]: [16384, 2048, 1](M, K, N), [count]: 3040
flag_gems.ops.mm.gemv_mm, [shape info]: [496, 2048, 1](M, K, N), [count]: 320
flag_gems.ops.mm.gemv_mm, [shape info]: [512, 2048, 1](M, K, N), [count]: 320
flag_gems.ops.mm.gemv_mm, [shape info]: [4108, 2048, 1](M, K, N), [count]: 240
flag_gems.ops.mm.gemv_mm, [shape info]: [1, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [104, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [112, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [120, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [128, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [13421, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [136, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [144, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [152, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [16, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [160, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [168, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [176, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [184, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [192, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [2, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [200, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [208, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [216, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [224, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [232, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [24, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [240, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [248, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [256, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [272, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [288, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [304, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [32, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [320, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [336, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [352, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [368, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [384, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [4, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [40, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [400, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [416, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [432, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [448, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [464, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [48, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [480, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [56, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [64, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [72, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [8, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [80, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [88, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [96, 2048, 1](M, K, N), [count]: 160
flag_gems.ops.mm.gemv_mm, [shape info]: [2048, 2048, 1](M, K, N), [count]: 40
flag_gems.ops.mm.gemv_mm, [shape info]: [9330, 2048, 1](M, K, N), [count]: 40
flag_gems.ops.mm.general_mm, [shape info]: [-, 16384, 256, 2048](batch, M, N, K), [count]: 6080
flag_gems.ops.mm.general_mm, [shape info]: [-, 64, 62080, 2048](batch, M, N, K), [count]: 5000
flag_gems.ops.mm.general_mm, [shape info]: [-, 16384, 2048, 1024](batch, M, N, K), [count]: 3040
flag_gems.ops.mm.general_mm, [shape info]: [-, 16384, 2048, 128](batch, M, N, K), [count]: 3040
flag_gems.ops.mm.general_mm, [shape info]: [-, 16384, 16, 2048](batch, M, N, K), [count]: 2280
flag_gems.ops.mm.general_mm, [shape info]: [-, 16384, 3072, 2048](batch, M, N, K), [count]: 2280
flag_gems.ops.mm.general_mm, [shape info]: [-, 16384, 2560, 2048](batch, M, N, K), [count]: 760
flag_gems.ops.mm.general_mm, [shape info]: [-, 496, 256, 2048](batch, M, N, K), [count]: 640
flag_gems.ops.mm.general_mm, [shape info]: [-, 512, 256, 2048](batch, M, N, K), [count]: 640
flag_gems.ops.mm.general_mm, [shape info]: [-, 4108, 256, 2048](batch, M, N, K), [count]: 480
flag_gems.ops.mm.general_mm, [shape info]: [-, 1, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 104, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 112, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 120, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 128, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 13421, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 136, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 144, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 152, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 16, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 160, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 168, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 176, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 184, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 192, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 2, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 200, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 208, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 216, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 224, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 232, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 24, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 240, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 248, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 256, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 272, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 288, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 304, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 32, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 320, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 336, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 352, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 368, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 384, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 4, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 40, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 400, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 416, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 432, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 448, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 464, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 48, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 480, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 496, 2048, 1024](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 496, 2048, 128](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 512, 2048, 1024](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 512, 2048, 128](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 56, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 64, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 72, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 8, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 80, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 88, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 96, 256, 2048](batch, M, N, K), [count]: 320
flag_gems.ops.mm.general_mm, [shape info]: [-, 4108, 2048, 1024](batch, M, N, K), [count]: 240
flag_gems.ops.mm.general_mm, [shape info]: [-, 4108, 2048, 128](batch, M, N, K), [count]: 240
flag_gems.ops.mm.general_mm, [shape info]: [-, 496, 16, 2048](batch, M, N, K), [count]: 240
flag_gems.ops.mm.general_mm, [shape info]: [-, 496, 3072, 2048](batch, M, N, K), [count]: 240
flag_gems.ops.mm.general_mm, [shape info]: [-, 512, 16, 2048](batch, M, N, K), [count]: 240
flag_gems.ops.mm.general_mm, [shape info]: [-, 512, 3072, 2048](batch, M, N, K), [count]: 240
flag_gems.ops.mm.general_mm, [shape info]: [-, 4108, 16, 2048](batch, M, N, K), [count]: 180
flag_gems.ops.mm.general_mm, [shape info]: [-, 4108, 3072, 2048](batch, M, N, K), [count]: 180
flag_gems.ops.mm.general_mm, [shape info]: [-, 1, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 1, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 104, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 104, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 112, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 112, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 120, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 120, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 128, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 128, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 13421, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 13421, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 136, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 136, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 144, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 144, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 152, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 152, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 16, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 16, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 160, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 160, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 168, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 168, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 176, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 176, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 184, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 184, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 192, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 192, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 2, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 2, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 200, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 200, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 208, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 208, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 216, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 216, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 224, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 224, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 232, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 232, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 24, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 24, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 240, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 240, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 248, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 248, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 256, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 256, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 272, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 272, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 288, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 288, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 304, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 304, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 32, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 32, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 320, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 320, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 336, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 336, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 352, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 352, 2048, 128](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 368, 2048, 1024](batch, M, N, K), [count]: 160
flag_gems.ops.mm.general_mm, [shape info]: [-, 368, 2048, 128](batch, M, N, K), [count]: 160
